unitid,month,high_earning,post_scorecard,avg_index,n_keywords
159656,2016-01-01,0,1,0.080303215056364,15
159656,2016-02-01,0,1,-0.0601633212062502,12
159656,2016-03-01,0,1,0.0287687230794029,12
159717,2013-04-01,0,0,0.301299833099628,16
159717,2013-05-01,0,0,0.168637302804855,16
159717,2013-06-01,0,0,-0.158319317598177,20
159717,2013-07-01,0,0,-0.152900452971415,16
159717,2013-08-01,0,0,0.417636500867768,16
159717,2013-09-01,0,0,0.986051325180671,20
159717,2013-10-01,0,0,0.438678083887684,16
159717,2013-11-01,0,0,0.191374289786046,16
159717,2013-12-01,0,0,-0.139333082263857,20
159717,2014-01-01,0,0,-0.0425856255879634,16
159717,2014-02-01,0,0,-0.0665711429100878,16
159717,2014-03-01,0,0,-0.0499668676166191,20
159717,2014-04-01,0,0,-0.174917228771576,16
159717,2014-05-01,0,0,-0.0499657139263182,16
159717,2014-06-01,0,0,-0.330986463451486,20
159717,2014-07-01,0,0,-0.389683378822271,16
159717,2014-08-01,0,0,1.62420686673601,20
159717,2014-09-01,0,0,0.890956342483731,16
159717,2014-10-01,0,0,-0.0127078087837673,16
159717,2014-11-01,0,0,-0.0134847924365291,20
159717,2014-12-01,0,0,-0.361676583256514,16
159717,2015-01-01,0,0,-0.0290602076500171,16
159717,2015-02-01,0,0,-0.351509821931642,16
159717,2015-03-01,0,0,-0.310075281555056,20
159717,2015-04-01,0,0,-0.382406625737298,16
159717,2015-05-01,0,0,-0.412316008099116,20
159717,2015-06-01,0,0,-0.591430348378793,16
159717,2015-07-01,0,0,-0.389392452689603,16
159717,2015-08-01,0,0,0.110520148972315,20
159717,2015-09-01,0,1,0.552069503506853,16
159717,2015-10-01,0,1,-0.120286863408527,16
159717,2015-11-01,0,1,-0.0914170477440275,20
159717,2015-12-01,0,1,-0.312031636186362,16
159717,2016-01-01,0,1,-0.275679139133588,20
159717,2016-02-01,0,1,-0.361811278684045,16
159717,2016-03-01,0,1,-0.345715112978534,16
159939,2013-03-01,0,0,1.19224645585069,4
159939,2013-04-01,0,0,1.02139674673741,16
159939,2013-05-01,0,0,0.847776166600582,16
159939,2013-06-01,0,0,0.00769562843997566,20
159939,2013-07-01,0,0,0.401518100028576,16
159939,2013-08-01,0,0,1.01225843752497,16
159939,2013-09-01,0,0,0.706418108706629,20
159939,2013-10-01,0,0,0.592125248547271,16
159939,2013-11-01,0,0,0.44164470290339,16
159939,2013-12-01,0,0,-0.425981602810691,20
159939,2014-01-01,0,0,0.885939382313205,16
159939,2014-02-01,0,0,-0.00126138238808422,16
159939,2014-03-01,0,0,0.0407476758254342,20
159939,2014-04-01,0,0,-0.115069965650027,16
159939,2014-05-01,0,0,-0.1602380789408,16
159939,2014-06-01,0,0,-0.544864402239036,20
159939,2014-07-01,0,0,-0.420124157863975,16
159939,2014-08-01,0,0,-0.148856880122926,20
159939,2014-09-01,0,0,0.0315009396047852,16
159939,2014-10-01,0,0,-0.228181743782406,16
159939,2014-11-01,0,0,-0.263424774340175,20
159939,2014-12-01,0,0,-0.709722771680578,16
159939,2015-01-01,0,0,0.19835950409014,16
159939,2015-02-01,0,0,-0.268640364173541,16
159939,2015-03-01,0,0,0.165106669551573,20
159939,2015-04-01,0,0,-0.0110648987409554,16
159939,2015-05-01,0,0,-0.150265028385365,20
159939,2015-06-01,0,0,-0.860100403469642,16
159939,2015-07-01,0,0,-0.459960893026191,16
159939,2015-08-01,0,0,0.578498398228791,20
159939,2015-09-01,0,1,0.032815715243035,16
159939,2015-10-01,0,1,-0.24057029913369,16
159939,2015-11-01,0,1,-0.357746565631286,20
159939,2015-12-01,0,1,-0.723984671140689,16
159939,2016-01-01,0,1,-0.458477838463165,20
159939,2016-02-01,0,1,-0.496247694862209,16
159939,2016-03-01,0,1,-0.00572129153724481,12
159993,2013-03-01,0,0,0.227426671161988,4
159993,2013-04-01,0,0,0.798080088995447,16
159993,2013-05-01,0,0,0.22297741008138,16
159993,2013-06-01,0,0,0.0711361686461099,20
159993,2013-07-01,0,0,0.265793926429768,16
159993,2013-08-01,0,0,1.8004937067488,16
159993,2013-09-01,0,0,1.53791754512032,20
159993,2013-10-01,0,0,0.577392550804101,16
159993,2013-11-01,0,0,0.325475496560185,16
159993,2013-12-01,0,0,-0.428461089790652,20
159993,2014-01-01,0,0,0.320313941141989,16
159993,2014-02-01,0,0,-0.0497832410122311,16
159993,2014-03-01,0,0,-0.264171294458881,20
159993,2014-04-01,0,0,-0.208590832624774,16
159993,2014-05-01,0,0,-0.375701729370005,16
159993,2014-06-01,0,0,-0.426250295226686,20
159993,2014-07-01,0,0,-0.272587863788142,16
159993,2014-08-01,0,0,0.905530875084206,20
159993,2014-09-01,0,0,0.660631229913235,16
159993,2014-10-01,0,0,0.581939031829409,16
159993,2014-11-01,0,0,0.0315528463988163,20
159993,2014-12-01,0,0,-0.96210351117797,16
159993,2015-01-01,0,0,-0.145583418583621,16
159993,2015-02-01,0,0,-0.703308593748213,16
159993,2015-03-01,0,0,-0.417094024906599,20
159993,2015-04-01,0,0,-0.310312093262091,16
159993,2015-05-01,0,0,-0.463009564597929,20
159993,2015-06-01,0,0,-1.07088799722397,16
159993,2015-07-01,0,0,-0.405259948980989,16
159993,2015-08-01,0,0,0.767242449300771,20
159993,2015-09-01,0,1,0.598867255330275,16
159993,2015-10-01,0,1,0.23008437878952,16
159993,2015-11-01,0,1,-0.411524643888679,20
159993,2015-12-01,0,1,-0.939235788377822,16
159993,2016-01-01,0,1,-0.713541595402599,20
159993,2016-02-01,0,1,-0.779199432534733,16
159993,2016-03-01,0,1,-0.604013938770404,12
160612,2013-03-01,0,0,-0.343500805955406,8
160612,2013-04-01,0,0,0.276137053209413,16
160612,2013-05-01,0,0,-0.0693556323443918,16
160612,2013-06-01,0,0,-0.673146936589696,20
160612,2013-07-01,0,0,-0.276136550086149,16
160612,2013-08-01,0,0,1.07146762309949,16
160612,2013-09-01,0,0,0.679488809550389,20
160612,2013-10-01,0,0,0.338271757843384,16
160612,2013-11-01,0,0,0.827520024307393,16
160612,2013-12-01,0,0,0.185193127327587,20
160612,2014-01-01,0,0,0.326097466759394,16
160612,2014-02-01,0,0,0.202871183503149,16
160612,2014-03-01,0,0,0.134219773244123,20
160612,2014-04-01,0,0,-0.203921273997182,16
160612,2014-05-01,0,0,0.361916226381577,16
160612,2014-06-01,0,0,-0.61498680421527,20
160612,2014-07-01,0,0,-0.611763321382791,16
160612,2014-08-01,0,0,0.668572177179371,20
160612,2014-09-01,0,0,0.302897126100878,16
160612,2014-10-01,0,0,0.0698145781675693,16
160612,2014-11-01,0,0,0.341898418399035,20
160612,2014-12-01,0,0,-1.1733885935114,16
160612,2015-01-01,0,0,0.00137029214219206,16
160612,2015-02-01,0,0,-0.115964632061593,16
160612,2015-03-01,0,0,-0.00484450720600441,20
160612,2015-04-01,0,0,-0.260946194373119,16
160612,2015-05-01,0,0,-0.133250485131886,20
160612,2015-06-01,0,0,-0.986018058293286,16
160612,2015-07-01,0,0,-0.58284824733293,16
160612,2015-08-01,0,0,0.731723967886699,20
160612,2015-09-01,0,1,0.484300307968854,16
160612,2015-10-01,0,1,0.0954822541990386,16
160612,2015-11-01,0,1,0.216279122270426,20
160612,2015-12-01,0,1,-1.26526124587204,16
160612,2016-01-01,0,1,-0.0569880412597017,20
160612,2016-02-01,0,1,-0.315373080939043,16
160612,2016-03-01,0,1,-0.224155916439394,12
160621,2013-03-01,0,0,-0.236761510505925,4
160621,2013-04-01,0,0,0.161582404329908,8
160621,2013-05-01,0,0,0.223150041610933,8
160621,2013-06-01,0,0,-0.386165519676678,10
160621,2013-07-01,0,0,0.234641799484987,8
160621,2013-08-01,0,0,1.78707284164823,8
160621,2013-09-01,0,0,0.800941633793693,10
160621,2013-10-01,0,0,0.508616855651543,8
160621,2013-11-01,0,0,-0.113320164252078,8
160621,2013-12-01,0,0,-0.427869762366554,10
160621,2014-01-01,0,0,0.309648946028159,8
160621,2014-02-01,0,0,-0.0848968412587394,8
160621,2014-03-01,0,0,-0.228145016435393,10
160621,2014-04-01,0,0,-0.209571771619816,8
160621,2014-05-01,0,0,-0.500274345111122,8
160621,2014-06-01,0,0,-0.571117007809204,10
160621,2014-07-01,0,0,-0.248461964844529,8
160621,2014-08-01,0,0,0.868578837280987,10
160621,2014-09-01,0,0,0.239256118212052,8
160621,2014-10-01,0,0,-0.10090554263261,8
160621,2014-11-01,0,0,-0.270175735596521,10
160621,2014-12-01,0,0,-0.772505697684118,8
160621,2015-01-01,0,0,0.326269790785627,8
160621,2015-02-01,0,0,-0.350974219305643,8
160621,2015-03-01,0,0,-0.250475579240998,10
160621,2015-04-01,0,0,-0.393866587873824,8
160621,2015-05-01,0,0,-0.395036168440683,10
160621,2015-06-01,0,0,-0.610276182102823,8
160621,2015-07-01,0,0,-0.478932509059306,8
160621,2015-08-01,0,0,0.932932681375694,10
160621,2015-09-01,0,1,0.267572768638107,8
160621,2015-10-01,0,1,0.124120545666922,8
160621,2015-11-01,0,1,0.248958714263624,10
160621,2015-12-01,0,1,-0.825762912586409,8
160621,2016-01-01,0,1,0.45763200914059,10
160621,2016-02-01,0,1,-0.0810013384825549,8
160621,2016-03-01,0,1,-0.357166850467508,6
160630,2013-03-01,0,0,0.368600134597908,6
160630,2013-04-01,0,0,0.817116507975422,12
160630,2013-05-01,0,0,1.02749542997168,12
160630,2013-06-01,0,0,0.00587192633060057,15
160630,2013-07-01,0,0,1.02254977792564,12
160630,2013-08-01,0,0,2.12465128472186,12
160630,2013-09-01,0,0,0.857899506977229,15
160630,2013-10-01,0,0,0.664013144726731,12
160630,2013-11-01,0,0,0.533404473483333,12
160630,2013-12-01,0,0,-0.359819074557886,15
160630,2014-01-01,0,0,0.172667411371372,12
160630,2014-02-01,0,0,0.0662024123828475,12
160630,2014-03-01,0,0,-0.316475133793257,15
160630,2014-04-01,0,0,-0.0303912585276099,12
160630,2014-05-01,0,0,0.0534544563199622,12
160630,2014-06-01,0,0,-0.113946788763573,15
160630,2014-07-01,0,0,-0.253877144447922,12
160630,2014-08-01,0,0,0.472778772372597,15
160630,2014-09-01,0,0,0.031218879422309,12
160630,2014-10-01,0,0,-0.248864897232859,12
160630,2014-11-01,0,0,0.300700879000966,15
160630,2014-12-01,0,0,-0.940619721557517,12
160630,2015-01-01,0,0,-0.351244048438087,12
160630,2015-02-01,0,0,-1.01841953033436,12
160630,2015-03-01,0,0,-0.525700347136599,15
160630,2015-04-01,0,0,-0.298763834130088,12
160630,2015-05-01,0,0,-0.424875846927882,15
160630,2015-06-01,0,0,-0.962900211260271,12
160630,2015-07-01,0,0,-0.387317768279983,12
160630,2015-08-01,0,0,0.734853684000589,15
160630,2015-09-01,0,1,-0.486895643144418,12
160630,2015-10-01,0,1,-0.273586423883233,12
160630,2015-11-01,0,1,-0.311177490500187,15
160630,2015-12-01,0,1,-0.924680884181116,12
160630,2016-01-01,0,1,-0.0392779598393376,15
160630,2016-02-01,0,1,-0.508576516951438,12
160630,2016-03-01,0,1,-0.482634829580379,9
160658,2013-03-01,0,0,-0.844483637457804,3
160658,2013-04-01,0,0,-0.163997745394883,12
160658,2013-05-01,0,0,0.152535967003711,12
160658,2013-06-01,0,0,-0.862040396010744,15
160658,2013-07-01,0,0,-0.476384246493842,12
160658,2013-08-01,0,0,1.13831450122295,12
160658,2013-09-01,0,0,0.709672611624643,15
160658,2013-10-01,0,0,0.97733091327967,12
160658,2013-11-01,0,0,0.458127094768032,12
160658,2013-12-01,0,0,-0.0823805031657341,15
160658,2014-01-01,0,0,1.11376207979557,12
160658,2014-02-01,0,0,-0.0806247090553672,12
160658,2014-03-01,0,0,-0.0207545403768966,15
160658,2014-04-01,0,0,-0.260309380724727,12
160658,2014-05-01,0,0,0.495004925922849,12
160658,2014-06-01,0,0,0.0704265171478306,15
160658,2014-07-01,0,0,-0.237453926902577,12
160658,2014-08-01,0,0,1.06972093633004,15
160658,2014-09-01,0,0,0.426289493711031,12
160658,2014-10-01,0,0,0.700931610802829,12
160658,2014-11-01,0,0,0.082921192043336,15
160658,2014-12-01,0,0,-0.708079281004999,12
160658,2015-01-01,0,0,0.339364123379318,12
160658,2015-02-01,0,0,-0.239997796093499,12
160658,2015-03-01,0,0,0.0715336750508695,15
160658,2015-04-01,0,0,-0.248249265914141,12
160658,2015-05-01,0,0,-0.272782270884064,15
160658,2015-06-01,0,0,-0.85418587009067,12
160658,2015-07-01,0,0,-0.506584536582596,12
160658,2015-08-01,0,0,0.488876463853793,15
160658,2015-09-01,0,1,0.264417876526087,12
160658,2015-10-01,0,1,0.143812517032087,12
160658,2015-11-01,0,1,-0.211838718837505,15
160658,2015-12-01,0,1,-1.51280702232008,12
160658,2016-01-01,0,1,-0.528288014115805,15
160658,2016-02-01,0,1,-0.986912123317884,12
160658,2016-03-01,0,1,-0.489357308012169,9
160755,2013-03-01,1,0,0.283568879368156,6
160755,2013-04-01,1,0,0.253512952660939,24
160755,2013-05-01,1,0,-0.249754363874586,24
160755,2013-06-01,1,0,-0.587747905168875,30
160755,2013-07-01,1,0,-0.232230353216215,24
160755,2013-08-01,1,0,0.83289574331013,24
160755,2013-09-01,1,0,0.892510659194108,30
160755,2013-10-01,1,0,0.333830191641884,24
160755,2013-11-01,1,0,0.553978845073947,24
160755,2013-12-01,1,0,1.03034212518068,30
160755,2014-01-01,1,0,0.108485917922772,24
160755,2014-02-01,1,0,-0.173868235550483,24
160755,2014-03-01,1,0,-0.182040165529703,30
160755,2014-04-01,1,0,-0.109167861485926,24
160755,2014-05-01,1,0,-0.146900267385596,24
160755,2014-06-01,1,0,-0.673216218951814,30
160755,2014-07-01,1,0,-0.404247178258975,24
160755,2014-08-01,1,0,0.46966584050787,30
160755,2014-09-01,1,0,0.585198844221955,24
160755,2014-10-01,1,0,0.215618561472332,24
160755,2014-11-01,1,0,0.534206627581195,30
160755,2014-12-01,1,0,-0.301058073161262,24
160755,2015-01-01,1,0,0.0273810860086158,24
160755,2015-02-01,1,0,-0.525976485654593,24
160755,2015-03-01,1,0,-0.306127428901327,30
160755,2015-04-01,1,0,-0.547935969691323,24
160755,2015-05-01,1,0,-0.418790058139586,30
160755,2015-06-01,1,0,-0.691868453719908,24
160755,2015-07-01,1,0,-0.718451622310093,24
160755,2015-08-01,1,0,0.0460962897907076,30
160755,2015-09-01,1,1,0.229065576022163,24
160755,2015-10-01,1,1,0.599134996493253,24
160755,2015-11-01,1,1,0.350602922389951,30
160755,2015-12-01,1,1,-0.5323258261838,24
160755,2016-01-01,1,1,0.0840273654060849,30
160755,2016-02-01,1,1,-0.535245745739008,24
160755,2016-03-01,1,1,-0.253836086849829,18
160904,2013-03-01,1,0,0.600860262116229,4
160904,2013-04-01,1,0,1.01663591322752,16
160904,2013-05-01,1,0,0.0724559399204503,16
160904,2013-06-01,1,0,-0.266773972103026,20
160904,2013-07-01,1,0,-0.28232508714384,16
160904,2013-08-01,1,0,1.18684751170882,16
160904,2013-09-01,1,0,0.832541571465528,20
160904,2013-10-01,1,0,0.374028041671626,16
160904,2013-11-01,1,0,-0.178935088174012,16
160904,2013-12-01,1,0,-0.702204837329904,20
160904,2014-01-01,1,0,0.417332180328872,16
160904,2014-02-01,1,0,-0.057751597478128,16
160904,2014-03-01,1,0,-0.139521102935153,20
160904,2014-04-01,1,0,0.0634761874970988,16
160904,2014-05-01,1,0,0.731402126557506,16
160904,2014-06-01,1,0,-0.446161214242659,20
160904,2014-07-01,1,0,-0.912839678396961,16
160904,2014-08-01,1,0,-0.0231829401137674,20
160904,2014-09-01,1,0,0.0209590299457065,16
160904,2014-10-01,1,0,-0.0129613125859817,16
160904,2014-11-01,1,0,-0.118792212561787,20
160904,2014-12-01,1,0,-1.26104528063275,16
160904,2015-01-01,1,0,0.218173199215271,16
160904,2015-02-01,1,0,-0.458117560284415,16
160904,2015-03-01,1,0,0.316340797224687,20
160904,2015-04-01,1,0,0.487739393555921,16
160904,2015-05-01,1,0,-0.157657547284152,20
160904,2015-06-01,1,0,-0.725365282071259,16
160904,2015-07-01,1,0,-0.898034669047311,16
160904,2015-08-01,1,0,-0.0195462597276238,20
160904,2015-09-01,1,1,0.145733559097876,16
160904,2015-10-01,1,1,-0.113887544646856,16
160904,2015-11-01,1,1,0.299763430992915,20
160904,2015-12-01,1,1,-0.543759116480756,16
160904,2016-01-01,1,1,0.30651311071095,20
160904,2016-02-01,1,1,0.376221926996694,16
160904,2016-03-01,1,1,0.442871482093132,12
160959,2013-03-01,0,0,1.0889152685746,3
160959,2013-04-01,0,0,0.217381939005439,12
160959,2013-05-01,0,0,-0.00448796353090095,12
160959,2013-06-01,0,0,0.134318831417605,15
160959,2013-07-01,0,0,0.226925764595966,12
160959,2013-08-01,0,0,0.852140192485109,12
160959,2013-09-01,0,0,0.770287296107314,15
160959,2013-10-01,0,0,0.554546883615842,12
160959,2013-11-01,0,0,-0.479143988120839,12
160959,2013-12-01,0,0,-0.589757241107044,15
160959,2014-01-01,0,0,0.593430852640748,12
160959,2014-02-01,0,0,0.170930086289155,12
160959,2014-03-01,0,0,0.49047184672172,15
160959,2014-04-01,0,0,0.305574882048876,12
160959,2014-05-01,0,0,0.144660391927786,12
160959,2014-06-01,0,0,-0.136962610187765,15
160959,2014-07-01,0,0,0.118680830180482,12
160959,2014-08-01,0,0,0.834093167377923,15
160959,2014-09-01,0,0,1.04350860263338,12
160959,2014-10-01,0,0,0.426078319106968,12
160959,2014-11-01,0,0,-0.31515224148692,15
160959,2014-12-01,0,0,-0.837321785728744,12
160959,2015-01-01,0,0,0.100998217547444,12
160959,2015-02-01,0,0,-0.37925528628189,12
160959,2015-03-01,0,0,0.113942861234543,15
160959,2015-04-01,0,0,0.0740137559008706,12
160959,2015-05-01,0,0,-1.14329154933644,15
160959,2015-06-01,0,0,-1.28995073355616,12
160959,2015-07-01,0,0,-0.605439601967871,12
160959,2015-08-01,0,0,0.13990030093948,15
160959,2015-09-01,0,1,0.448843239493186,12
160959,2015-10-01,0,1,0.0368065626380569,12
160959,2015-11-01,0,1,0.115769489274965,15
160959,2015-12-01,0,1,-1.60092246029449,12
160959,2016-01-01,0,1,-0.373233022921331,15
160959,2016-02-01,0,1,0.0173076628933488,12
160959,2016-03-01,0,1,-0.45801909070798,12
160977,2013-03-01,1,0,1.25803984655387,6
160977,2013-04-01,1,0,0.719507797032539,12
160977,2013-05-01,1,0,0.171276645623995,12
160977,2013-06-01,1,0,-0.161418428660381,15
160977,2013-07-01,1,0,-0.0309490770228519,12
160977,2013-08-01,1,0,-0.412080118460419,12
160977,2013-09-01,1,0,0.494286311988778,15
160977,2013-10-01,1,0,0.276810647575874,12
160977,2013-11-01,1,0,-0.108301437530836,12
160977,2013-12-01,1,0,-0.687351073591991,15
160977,2014-01-01,1,0,0.0223752411289742,12
160977,2014-02-01,1,0,1.54354894324663,12
160977,2014-03-01,1,0,1.15475381165085,15
160977,2014-04-01,1,0,0.582647942020244,12
160977,2014-05-01,1,0,-0.0718030228700909,12
160977,2014-06-01,1,0,-0.473331231489802,15
160977,2014-07-01,1,0,-0.504895259224622,12
160977,2014-08-01,1,0,-0.10121292270807,15
160977,2014-09-01,1,0,0.0226397177096693,12
160977,2014-10-01,1,0,-0.0622161362784077,12
160977,2014-11-01,1,0,-0.356272712149234,15
160977,2014-12-01,1,0,-0.489145871288544,12
160977,2015-01-01,1,0,-0.101066157827006,12
160977,2015-02-01,1,0,0.207783269462167,12
160977,2015-03-01,1,0,0.816180165905426,15
160977,2015-04-01,1,0,0.700222758668556,12
160977,2015-05-01,1,0,-0.149945303620698,15
160977,2015-06-01,1,0,-0.646262677898436,12
160977,2015-07-01,1,0,-0.719622277174418,12
160977,2015-08-01,1,0,-0.482078570844572,15
160977,2015-09-01,1,1,0.205622473313495,12
160977,2015-10-01,1,1,-0.130317194346405,12
160977,2015-11-01,1,1,-0.32277660434068,15
160977,2015-12-01,1,1,-0.687456451069095,12
160977,2016-01-01,1,1,-0.521641037702352,15
160977,2016-02-01,1,1,-0.125515763942516,12
160977,2016-03-01,1,1,-0.00662883934402331,9
161004,2013-03-01,1,0,1.44578075972663,6
161004,2013-04-01,1,0,1.15040695950386,12
161004,2013-05-01,1,0,0.831534846333119,12
161004,2013-06-01,1,0,-0.606004962837713,15
161004,2013-07-01,1,0,-0.411736543313154,12
161004,2013-08-01,1,0,0.147869618332451,12
161004,2013-09-01,1,0,1.21264201426278,15
161004,2013-10-01,1,0,0.880969689143186,12
161004,2013-11-01,1,0,0.528842626314067,12
161004,2013-12-01,1,0,-0.10853092642923,15
161004,2014-01-01,1,0,-0.0367995097377456,12
161004,2014-02-01,1,0,-0.0797486264625406,12
161004,2014-03-01,1,0,0.414050678419372,15
161004,2014-04-01,1,0,0.144135874328554,12
161004,2014-05-01,1,0,-0.588659202545654,12
161004,2014-06-01,1,0,-0.723369664568738,15
161004,2014-07-01,1,0,-0.90362461609468,12
161004,2014-08-01,1,0,-0.413580347412559,15
161004,2014-09-01,1,0,0.281283194238668,12
161004,2014-10-01,1,0,0.252408553753218,12
161004,2014-11-01,1,0,0.454497128045376,15
161004,2014-12-01,1,0,0.0407573831766654,12
161004,2015-01-01,1,0,-0.687946373017852,12
161004,2015-02-01,1,0,-0.594549650700229,12
161004,2015-03-01,1,0,-0.0977234785082988,15
161004,2015-04-01,1,0,0.104116865505475,12
161004,2015-05-01,1,0,-0.658768972192372,15
161004,2015-06-01,1,0,-0.969186769317177,12
161004,2015-07-01,1,0,-0.295227900814922,12
161004,2015-08-01,1,0,-0.227107284327655,15
161004,2015-09-01,1,1,0.605091393473482,12
161004,2015-10-01,1,1,0.0816270048712838,12
161004,2015-11-01,1,1,0.295202884329437,15
161004,2015-12-01,1,1,-0.264851124069467,12
161004,2016-01-01,1,1,-0.425036491585277,15
161004,2016-02-01,1,1,-0.0668909607084688,12
161004,2016-03-01,1,1,0.463897332901296,9
161086,2013-03-01,1,0,0.224062803130003,3
161086,2013-04-01,1,0,0.420753362958067,12
161086,2013-05-01,1,0,-0.179162528615827,12
161086,2013-06-01,1,0,-0.942616556017714,15
161086,2013-07-01,1,0,-0.71908739021274,12
161086,2013-08-01,1,0,-0.274157926661623,12
161086,2013-09-01,1,0,0.899889119159404,15
161086,2013-10-01,1,0,0.745228091447876,12
161086,2013-11-01,1,0,0.68132314912346,12
161086,2013-12-01,1,0,-0.214897719572821,15
161086,2014-01-01,1,0,0.90054474431575,12
161086,2014-02-01,1,0,0.543234752410823,12
161086,2014-03-01,1,0,0.634746845446799,15
161086,2014-04-01,1,0,0.561314568744693,12
161086,2014-05-01,1,0,-0.00307755308318639,12
161086,2014-06-01,1,0,-1.04072930824412,15
161086,2014-07-01,1,0,-0.541834317962762,12
161086,2014-08-01,1,0,-0.417606618835703,15
161086,2014-09-01,1,0,0.488287274403327,12
161086,2014-10-01,1,0,0.200311741321112,12
161086,2014-11-01,1,0,-0.235347480343906,15
161086,2014-12-01,1,0,-0.486645292998966,12
161086,2015-01-01,1,0,-0.133954820086035,12
161086,2015-02-01,1,0,-0.343720335144456,12
161086,2015-03-01,1,0,-0.121580293019944,15
161086,2015-04-01,1,0,0.40172540656519,12
161086,2015-05-01,1,0,-0.375071124381442,15
161086,2015-06-01,1,0,-0.751865344328658,12
161086,2015-07-01,1,0,-0.570892059947241,12
161086,2015-08-01,1,0,-0.190493688920274,15
161086,2015-09-01,1,1,0.595491259024004,12
161086,2015-10-01,1,1,0.79624778678112,12
161086,2015-11-01,1,1,0.327286008407921,15
161086,2015-12-01,1,1,-0.185270457166326,12
161086,2016-01-01,1,1,-0.175634243750912,15
161086,2016-02-01,1,1,-0.295375184805078,12
161086,2016-03-01,1,1,0.409634198225871,12
161217,2013-03-01,0,0,2.01886260975933,2
161217,2013-04-01,0,0,-0.0792909222665822,8
161217,2013-05-01,0,0,-0.263361164807602,8
161217,2013-06-01,0,0,-0.499617291537791,10
161217,2013-07-01,0,0,0.127489242362874,8
161217,2013-08-01,0,0,0.0230427356638132,8
161217,2013-09-01,0,0,0.272531989135719,10
161217,2013-10-01,0,0,-0.117265356281842,8
161217,2013-11-01,0,0,-0.0913693478833133,8
161217,2013-12-01,0,0,-0.0712178622968245,10
161217,2014-01-01,0,0,-0.0341633061097501,8
161217,2014-02-01,0,0,-0.104276620290799,8
161217,2014-03-01,0,0,-0.415630791161972,10
161217,2014-04-01,0,0,-0.719691870704007,8
161217,2014-05-01,0,0,-0.833112180293264,8
161217,2014-06-01,0,0,-0.637574869226947,10
161217,2014-07-01,0,0,-0.361435498886477,8
161217,2014-08-01,0,0,0.18749138612622,10
161217,2014-09-01,0,0,-0.431548813067526,8
161217,2014-10-01,0,0,0.284753166131052,8
161217,2014-11-01,0,0,-0.0370015609868293,10
161217,2014-12-01,0,0,-0.0564180730110304,8
161217,2015-01-01,0,0,0.519331423491219,8
161217,2015-02-01,0,0,-0.692804088347608,8
161217,2015-03-01,0,0,0.875029358806801,10
161217,2015-04-01,0,0,0.407894661817702,8
161217,2015-05-01,0,0,0.375219162881199,10
161217,2015-06-01,0,0,-0.369336064235246,8
161217,2015-07-01,0,0,-0.610904576569869,8
161217,2015-08-01,0,0,0.596994629396987,10
161217,2015-09-01,0,1,0.856195501512413,8
161217,2015-10-01,0,1,0.0866209500575616,8
161217,2015-11-01,0,1,0.151155510784721,10
161217,2015-12-01,0,1,-0.580375552716221,8
161217,2016-01-01,0,1,0.417706878952526,10
161217,2016-02-01,0,1,0.362848509244427,8
161217,2016-03-01,0,1,0.871471222210633,6
161226,2013-03-01,0,0,0.78094217693212,2
161226,2013-04-01,0,0,-0.483973818044791,8
161226,2013-05-01,0,0,-0.69121240755593,8
161226,2013-06-01,0,0,0.051951381524444,10
161226,2013-07-01,0,0,0.202585068785419,8
161226,2013-08-01,0,0,0.370346602626636,8
161226,2013-09-01,0,0,0.293335800826288,10
161226,2013-10-01,0,0,0.21824825111665,8
161226,2013-11-01,0,0,-0.14390587415089,8
161226,2013-12-01,0,0,-0.0111116203035036,10
161226,2014-01-01,0,0,-0.126464856232644,8
161226,2014-02-01,0,0,-0.479403870022343,8
161226,2014-03-01,0,0,-0.332155818219262,10
161226,2014-04-01,0,0,0.202585068785419,8
161226,2014-05-01,0,0,0.278747067689831,8
161226,2014-06-01,0,0,0.102584124731334,10
161226,2014-07-01,0,0,-0.418041207466637,8
161226,2014-08-01,0,0,0.552899724973995,10
161226,2014-09-01,0,0,0.111035677470577,8
161226,2014-10-01,0,0,-0.376761244398718,8
161226,2014-11-01,0,0,-0.0908917436101306,10
161226,2014-12-01,0,0,-0.0989699526650129,8
161226,2015-01-01,0,0,0.0606158183577627,8
161226,2015-02-01,0,0,0.179710256862199,8
161226,2015-03-01,0,0,-0.0563652748910411,10
161226,2015-04-01,0,0,0.291542922152684,8
161226,2015-05-01,0,0,0.531574821457125,10
161226,2015-06-01,0,0,-0.426267113907042,8
161226,2015-07-01,0,0,-0.212605525353494,8
161226,2015-08-01,0,0,-0.363737462755199,10
161226,2015-09-01,0,1,0.739662213864201,8
161226,2015-10-01,0,1,0.16039111611301,8
161226,2015-11-01,0,1,-0.19211711512634,10
161226,2015-12-01,0,1,-0.319079612071951,8
161226,2016-01-01,0,1,0.176024212271063,10
161226,2016-02-01,0,1,-0.198920753097134,8
161226,2016-03-01,0,1,0.183215784414266,6
161235,2013-03-01,0,0,0.369438137042968,3
161235,2013-04-01,0,0,0.624453869205298,12
161235,2013-05-01,0,0,-0.0231939562563058,12
161235,2013-06-01,0,0,-0.395817588143172,15
161235,2013-07-01,0,0,-0.429354118967844,12
161235,2013-08-01,0,0,0.117998082022882,12
161235,2013-09-01,0,0,1.5206186890267,15
161235,2013-10-01,0,0,0.311125771108631,12
161235,2013-11-01,0,0,-0.375863315075779,12
